park_name,scientific_name,category,common_names,conservation_status,observations
Yosemite,Ochrotomys nuttalli,Mammal,Golden Mouse,Least concern,161
Yosemite,Oclemena acuminata,Vascular Plant,Whorled Wood Aster,Least concern,162
Yosemite,Odocoileus hemionus,Mammal,Mule Deer,Least concern,143
Yosemite,Odocoileus virginianus,Mammal,White-Tailed Deer,Least concern,285
Yosemite,Oenothera biennis,Vascular Plant,Common Evening-Primrose,Least concern,152
Yosemite,Oenothera elata ssp. hirsutissima,Vascular Plant,Hooker's Evening Primrose,Least concern,160
Yosemite,Oenothera fruticosa ssp. fruticosa,Vascular Plant,Sundrops,Least concern,151
Yosemite,Oenothera fruticosa ssp. glauca,Vascular Plant,Sundrops,Least concern,149
Yosemite,Oenothera laciniata,Vascular Plant,Cut-Leaved Evening Primrose,Least concern,141
Yosemite,Oenothera linifolia,Vascular Plant,Threadleaf Eveningprimrose,Least concern,174
Yosemite,Oenothera speciosa,Vascular Plant,Showy Evening Primrose,Least concern,184
Yosemite,Oenothera triloba,Vascular Plant,Stemless Eveningprimrose,Least concern,152
Yosemite,Oligoneuron rigidum var. rigidum,Vascular Plant,Stiff Goldenrod,Least concern,138
Yosemite,Oncophorus raui,Nonvascular Plant,Oncophorus Moss,Least concern,126
Yosemite,Oncophorus wahlenbergii,Nonvascular Plant,Wahlenberg's Oncophorus Moss,Least concern,150
Yosemite,Oncorhynchus clarki behnkei,Fish,Finespotted Snake River Cutthroat Trout,Least concern,192
Yosemite,Oncorhynchus clarkii bouvieri,Fish,Yellowstone Cutthroat Trout,Least concern,140
Yosemite,Oncorhynchus clarkii henshawi,Fish,Lahontan Cutthroat Trout,Threatened,85
Yosemite,Oncorhynchus clarkii lewisi,Fish,Westslope Cutthroat Trout,Least concern,140
Yosemite,Oncorhynchus mykiss,Fish,Rainbow Trout,Least concern,177
Yosemite,Oncorhynchus mykiss aguabonita,Fish,California Golden Trout,Least concern,166
Yosemite,Ondatra zibethicus,Mammal,Muskrat,Least concern,297
Yosemite,Onobrychis viciifolia,Vascular Plant,Common Sainfoin,Least concern,141
Yosemite,Onoclea sensibilis,Vascular Plant,Sensitive Fern,Least concern,130
Yosemite,Onopordum acanthium,Vascular Plant,Scotch Thistle,Least concern,161
Yosemite,Opheodrys aestivus aestivus,Reptile,Eastern Rough Green Snake,Least concern,161
Yosemite,Ophioglossum pusillum,Vascular Plant,Northern Adderstongue,Least concern,142
Yosemite,Ophioglossum vulgatum,Vascular Plant,Southern Adderstongue,Least concern,159
Yosemite,Ophisaurus attenuatus longicaudus,Reptile,Eastern Slender Glass Lizard,Least concern,152
Yosemite,Oporornis agilis,Bird,Connecticut Warbler,Least concern,131
Yosemite,Oporornis formosus,Bird,Kentucky Warbler,Least concern,163
Yosemite,Oporornis philadelphia,Bird,Mourning Warbler,Least concern,173
Yosemite,Opuntia fragilis,Vascular Plant,Brittle Cactus,Least concern,168
Yosemite,Opuntia humifusa,Vascular Plant,Pricklypear,Least concern,154
Yosemite,Opuntia polyacantha var. polyacantha,Vascular Plant,Hairspine Pricklypear,Least concern,139
Yosemite,Orbexilum onobrychis,Vascular Plant,Tall Psoralea,Least concern,131
Yosemite,Orbexilum pedunculatum,Vascular Plant,Sampson's Snakeroot,Least concern,148
Yosemite,Orbexilum pedunculatum var. pedunculatum,Vascular Plant,Sampson's Snakeroot,Least concern,147
Yosemite,Orbexilum pedunculatum var. psoralioides,Vascular Plant,Sampson's Snakeroot,Least concern,165
Yosemite,Oreamnos americanus,Mammal,Mountain Goat,Least concern,137
Yosemite,Oreortyx pictus,Bird,Mountain Quail,Least concern,150
Yosemite,Oreoscoptes montanus,Bird,Sage Thrasher,Species of Concern,127
Yosemite,Oreostemma alpigenum var. haydenii,Vascular Plant,Alpine Aster,Least concern,120
Yosemite,Oreothlypis celata,Bird,Orange-Crowned Warbler,Least concern,145
Yosemite,Oreothlypis peregrina,Bird,Tennessee Warbler,Least concern,164
Yosemite,Oreothlypis ruficapilla,Bird,Nashville Warbler,Least concern,129
Yosemite,Oreothlypis virginiae,Bird,Virginia's Warbler,Least concern,134
Yosemite,Ornithogalum umbellatum,Vascular Plant,Common Star-Of-Bethlehem,Least concern,155
Yosemite,Orobanche californica ssp. grayana,Vascular Plant,Gray's Broomrape,Least concern,153
Yosemite,Orobanche corymbosa,Vascular Plant,Flat-Top Broomrape,Least concern,142
Yosemite,Orobanche fasciculata,Vascular Plant,Clustered Broomrape,Least concern,142
Yosemite,Orobanche ludoviciana var. ludoviciana,Vascular Plant,Louisiana Broomrape,Least concern,96
Yosemite,Orobanche uniflora,Vascular Plant,Naked Broomrape,Least concern,373
Yosemite,Orogenia linearifolia,Vascular Plant,Great Basin Indian Potato,Least concern,148
Yosemite,Orthilia secunda,Vascular Plant,One-Sided Wintergreen,Least concern,133
Yosemite,Orthocarpus cuspidatus ssp. cryptanthus,Vascular Plant,Cryptantha Owlclover,Least concern,159
Yosemite,Orthocarpus luteus,Vascular Plant,Golden-Tongue Owl-Clover,Least concern,150
Yosemite,Orthodontium pellucens,Nonvascular Plant,Translucent Orthodontium,Least concern,135
Yosemite,Orthotrichum exiguum,Nonvascular Plant,Orthotrichum Moss,Least concern,140
Yosemite,Orthotrichum ohioense,Nonvascular Plant,Ohio Orthotrichum Moss,Least concern,168
Yosemite,Orthotrichum stellatum,Nonvascular Plant,Stellate Orthotrichum Moss,Least concern,178
Yosemite,Orthotrichum strangulatum,Nonvascular Plant,Strangulate Orthotrichum Moss,Least concern,147
Yosemite,Oryzomys palustris,Mammal,Marsh Rice Rat,Least concern,141
Yosemite,Oryzomys palustris palustris,Mammal,Marsh Rice Rat,Least concern,118
Yosemite,Oryzopsis asperifolia,Vascular Plant,Roughleaf Ricegrass,Least concern,157
Yosemite,Osmorhiza berteroi,Vascular Plant,Mountain Sweetroot,Least concern,135
Yosemite,Osmorhiza brachypoda,Vascular Plant,California Sweetcicely,Least concern,125
Yosemite,Osmorhiza claytonii,Vascular Plant,Hairy Sweet-Cicely,Least concern,162
Yosemite,Osmorhiza depauperata,Vascular Plant,Blunt-Fruit Sweet-Cicely,Least concern,163
Yosemite,Osmorhiza longistylis,Vascular Plant,Long-Styled Anise-Root,Least concern,127
Yosemite,Osmorhiza occidentalis,Vascular Plant,Sweetanise,Least concern,128
Yosemite,Osmunda cinnamomea,Vascular Plant,Cinnamon Fern,Least concern,162
Yosemite,Osmunda claytoniana,Vascular Plant,Interrupted Fern,Least concern,144
Yosemite,Osmunda regalis var. spectabilis,Vascular Plant,Royal Fern,Least concern,136
Yosemite,Ostrya,Vascular Plant,Hophornbeam,Least concern,140
Yosemite,Ostrya virginiana,Vascular Plant,Eastern Hop-Hornbeam,Least concern,167
Yosemite,Otospermophilus beecheyi,Mammal,California Ground Squirrel,Least concern,149
Yosemite,Otus asio,Bird,Eastern Screech-Owl,Least concern,169
Yosemite,Otus flammeolus,Bird,Flammulated Owl,Least concern,127
Yosemite,Ovis aries,Mammal,Domestic Sheep,Least concern,126
Yosemite,Ovis canadensis,Mammal,Bighorn Sheep,Species of Concern,117
Yosemite,Ovis canadensis sierrae,Mammal,Sierra Nevada Bighorn Sheep,Endangered,39
Yosemite,Oxalis corniculata,Vascular Plant,Creeping Woodsorrel,Least concern,317
Yosemite,Oxalis dillenii,Vascular Plant,Dillen's Woodsorrel,Least concern,321
Yosemite,Oxalis grandis,Vascular Plant,Great Yellow Wood-Sorrel,Least concern,146
Yosemite,Oxalis montana,Vascular Plant,White Wood-Sorrel,Least concern,161
Yosemite,Oxalis stricta,Vascular Plant,Upright Yellow Wood-Sorrel,Least concern,147
Yosemite,Oxalis violacea,Vascular Plant,Violet Wood-Sorrel,Least concern,284
Yosemite,Oxydendrum arboreum,Vascular Plant,Sourwood,Least concern,164
Yosemite,Oxypolis occidentalis,Vascular Plant,Western Cowbane,Least concern,142
Yosemite,Oxypolis rigidior,Vascular Plant,Stiff Cowbane,Least concern,144
Yosemite,Oxyria digyna,Vascular Plant,Alpine Mountainsorrel,Least concern,150
Yosemite,Oxystegus tenuirostris,Nonvascular Plant,Oxystegus Moss,Least concern,149
Yosemite,Oxytropis borealis var. viscida,Vascular Plant,Sticky Crazyweed,Least concern,130
Yosemite,Oxytropis campestris var. cusickii,Vascular Plant,Cusick's Locoweed,Least concern,130
Yosemite,Oxytropis deflexa var. foliolosa,Vascular Plant,Nodding Locoweed,Least concern,152
Yosemite,Oxytropis deflexa var. sericea,Vascular Plant,Blue Nodding Locoweed,Least concern,169
Yosemite,Oxytropis lagopus var. lagopus,Vascular Plant,Haresfoot Locoweed,Least concern,182
Yosemite,Oxytropis parryi,Vascular Plant,Parry Pointvetch,Least concern,132
Yosemite,Oxytropis sericea var. speciosa,Vascular Plant,White Locoweed,Least concern,132
Yosemite,Oxyura jamaicensis,Bird,Ruddy Duck,Least concern,134
Yosemite,Pachysandra procumbens,Vascular Plant,American Pachysandra,Least concern,118
Yosemite,Pachysandra terminalis,Vascular Plant,Pachysandra,Least concern,127
Yosemite,Packera anonyma,Vascular Plant,Small's Ragwort,Least concern,166
Yosemite,Packera aurea,Vascular Plant,Golden Ragwort,Least concern,173
Yosemite,Packera cana,Vascular Plant,Woolly Groundsel,Least concern,167
Yosemite,Packera dimorphophylla var. paysonii,Vascular Plant,Payson's Groundsel,Least concern,146
Yosemite,Packera obovata,Vascular Plant,Roundleaf Ragwort,Least concern,122
Yosemite,Packera paupercula,Vascular Plant,Balsam Groundsel,Least concern,154
Yosemite,Packera pseudaurea,Vascular Plant,Falsegold Groundsel,Least concern,170
Yosemite,Packera streptanthifolia,Vascular Plant,Cleftleaf Groundsel,Least concern,171
Yosemite,Packera werneriifolia,Vascular Plant,Hoary Groundsel,Least concern,159
Yosemite,Paeonia brownii,Vascular Plant,Brown's Peony,Least concern,112
Yosemite,Panax quinquefolius,Vascular Plant,Ginseng,Least concern,143
Yosemite,Panax trifolius,Vascular Plant,Dwarf Ginseng,Least concern,96
Yosemite,Pandion haliaetus,Bird,Osprey,Species of Concern,282
Yosemite,Panicum anceps,Vascular Plant,Panic Grass,Least concern,143
Yosemite,Panicum capillare,Vascular Plant,Old Witch Panic-Grass,Least concern,323
Yosemite,Panicum dichotomiflorum,Vascular Plant,Large Panic Grass,Least concern,139
Yosemite,Panicum flexile,Vascular Plant,Wiry Panicgrass,Least concern,156
Yosemite,Panicum gattingeri,Vascular Plant,Gattinger Panic Grass,Least concern,172
Yosemite,Panicum miliaceum,Vascular Plant,Millet,Least concern,335
Yosemite,Panicum philadelphicum,Vascular Plant,Philadelphia Panic Grass,Least concern,163
Yosemite,Panicum rigidulum,Vascular Plant,Redtop Panicgrass,Least concern,119
Yosemite,Panicum rigidulum var. elongatum,Vascular Plant,Stalked-Fruit Panic Grass,Least concern,181
Yosemite,Panicum rigidulum var. pubescens,Vascular Plant,Long-Leaved Panic Grass,Least concern,158
Yosemite,Panicum rigidulum var. rigidulum,Vascular Plant,Redtop Panicum,Least concern,245
Yosemite,Panicum verrucosum,Vascular Plant,Tuberculate Panic Grass,Least concern,172
Yosemite,Panicum virgatum,Vascular Plant,Old Switch Panic Grass,Least concern,179
Yosemite,Papaver dubium,Vascular Plant,Blindeyes,Least concern,194
Yosemite,Papaver hybridum,Vascular Plant,Round Pricklyhead Poppy,Least concern,150
Yosemite,Paraleucobryum longifolium,Nonvascular Plant,Longleaf Paraleucobryum Moss,Least concern,144
Yosemite,Parapholis incurva,Vascular Plant,Curved Sicklegrass,Least concern,148
Yosemite,Parascalops breweri,Mammal,Hairy-Tailed Mole,Least concern,130
Yosemite,Parastrellus hesperus,Mammal,Canyon Bat,Least concern,149
Yosemite,Parietaria pensylvanica,Vascular Plant,Pellitory,Least concern,281
Yosemite,Parnassia asarifolia,Vascular Plant,Grass-Of-Parnassus,Least concern,138
Yosemite,Parnassia californica,Vascular Plant,California Grass Of Parnassus,Least concern,143
Yosemite,Parnassia fimbriata,Vascular Plant,Fringed Grass Of Parnassus,Least concern,152
Yosemite,Parnassia glauca,Vascular Plant,Fen Grass Of Parnassus,Least concern,146
Yosemite,Parnassia grandifolia,Vascular Plant,Largeleaf Grass Of Parnassus,Species of Concern,133
Yosemite,Parnassia kotzebuei,Vascular Plant,Kotzebue's Grass Of Parnassus,Least concern,165
Yosemite,Parnassia palustris var. montanensis,Vascular Plant,Mountain Grass Of Parnassus,Least concern,131
Yosemite,Parnassia parviflora,Vascular Plant,Smallflower Grass Of Parnassus,Least concern,116
Yosemite,Paronychia argyrocoma,Vascular Plant,Silvery Nailwort,Least concern,165
Yosemite,Paronychia canadensis,Vascular Plant,Forked Chickweed,Least concern,175
Yosemite,Paronychia fastigiata,Vascular Plant,Cluster-Stemmed Nail-Wort,Least concern,120
Yosemite,Paronychia sessiliflora,Vascular Plant,Creeping Nailwort,Least concern,197
Yosemite,Parthenium integrifolium,Vascular Plant,American Fever-Few,Species of Concern,137
Yosemite,Parthenocissus quinquefolia,Vascular Plant,Virginia Creeper,Least concern,157
Yosemite,Parthenocissus vitacea,Vascular Plant,Thicket Creeper,Least concern,156
Yosemite,Parula americana,Bird,Northern Parula,Least concern,156
Yosemite,Paspalum boscianum,Vascular Plant,Bull Crowngrass,Least concern,139
Yosemite,Paspalum dilatatum,Vascular Plant,Dallasgrass,Least concern,168
Yosemite,Paspalum floridanum,Vascular Plant,Florida Paspalum,Least concern,166
Yosemite,Paspalum laeve,Vascular Plant,Field Paspalum,Least concern,134
Yosemite,Paspalum pubiflorum var. glabrum,Vascular Plant,Hairy-Seed Paspalum,Least concern,145
Yosemite,Paspalum setaceum,Vascular Plant,Thin Paspalum,Least concern,132
Yosemite,Paspalum urvillei,Vascular Plant,Vasey Grass,Least concern,139
Yosemite,Passer domesticus,Bird,House Sparrow,Least concern,181
Yosemite,Passerculus sandwichensis,Bird,Savannah Sparrow,Least concern,151
Yosemite,Passerella iliaca,Bird,Fox Sparrow,Least concern,315
Yosemite,Passerina amoena,Bird,Lazuli Bunting,Least concern,157
Yosemite,Passerina caerulea,Bird,Blue Grosbeak,Least concern,163
Yosemite,Passerina cyanea,Bird,Indigo Bunting,Least concern,173
Yosemite,Passiflora incarnata,Vascular Plant,Passion-Flower,Least concern,152
Yosemite,Passiflora lutea,Vascular Plant,Yellow Passionflower,Least concern,142
Yosemite,Pastinaca sativa,Vascular Plant,Parsnip,Least concern,310
Yosemite,Patagioenas fasciata,Bird,Band-Tailed Pigeon,Species of Concern,133
Yosemite,Paulownia tomentosa,Vascular Plant,Princess Tree,Least concern,168
Yosemite,Pavo cristatus,Bird,Peacock,Least concern,196
Yosemite,Paxistima myrsinites,Vascular Plant,Boxleaf,Least concern,139
Yosemite,Pectocarya pusilla,Vascular Plant,Little Combseed,Least concern,137
Yosemite,Pedicularis attollens,Vascular Plant,Little Elephantshead,Least concern,172
Yosemite,Pedicularis bracteosa var. paysoniana,Vascular Plant,Payson's Lousewort,Least concern,133
Yosemite,Pedicularis canadensis,Vascular Plant,Early Wood Lousewort,Least concern,166
Yosemite,Pedicularis contorta var. contorta,Vascular Plant,Coiled Lousewort,Least concern,152
Yosemite,Pedicularis cystopteridifolia,Vascular Plant,Fernleaved Pedicularis,Least concern,171
Yosemite,Pedicularis groenlandica,Vascular Plant,Bull Elephant's-Head,Least concern,146
Yosemite,Pedicularis lanceolata,Vascular Plant,Swamp Lousewort,Least concern,147
Yosemite,Pedicularis semibarbata,Vascular Plant,Bearded Lousewort,Least concern,151
Yosemite,Pekania pennanti,Mammal,Fisher,Least concern,169
Yosemite,Pelecanus erythrorhynchos,Bird,American White Pelican,Species of Concern,134
Yosemite,Pelecanus occidentalis,Bird,Brown Pelican,In Recovery,122
Yosemite,Pellaea andromedifolia,Vascular Plant,Coffee Cliffbrake,Least concern,138
Yosemite,Pellaea atropurpurea,Vascular Plant,Purple Cliff-Brake,Least concern,134
Yosemite,Pellaea breweri,Vascular Plant,Brewer's Cliffbrake,Least concern,132
Yosemite,Pellaea bridgesii,Vascular Plant,Bridges' Cliffbrake,Least concern,172
Yosemite,Pellaea glabella,Vascular Plant,Dwarf Cliffbrake,Least concern,174
Yosemite,Peltandra virginica,Vascular Plant,Arrow Arum,Least concern,128
Yosemite,Penstemon aridus,Vascular Plant,Stiffleaf Penstemon,Least concern,137
Yosemite,Penstemon attenuatus var. pseudoprocerus,Vascular Plant,Small Penstemon,Least concern,125
Yosemite,Penstemon azureus var. angustissimus,Vascular Plant,Azure Penstemon,Least concern,150
Yosemite,Penstemon calycosus,Vascular Plant,Longsepal Beardtongue,Least concern,134
Yosemite,Penstemon canescens,Vascular Plant,Gray Beardtongue,Least concern,155
Yosemite,Penstemon cyaneus,Vascular Plant,Blue Penstemon,Least concern,150
Yosemite,Penstemon davidsonii var. davidsonii,Vascular Plant,Davidson's Penstemon,Least concern,147
Yosemite,Penstemon deustus,Vascular Plant,Scabland Penstemon,Least concern,152
Yosemite,Penstemon digitalis,Vascular Plant,Foxglove Beardtongue,Least concern,161
Yosemite,Penstemon fruticosus,Vascular Plant,Bush Penstemon,Least concern,152
Yosemite,Penstemon heterodoxus,Vascular Plant,Sierra Beardtongue,Least concern,165
Yosemite,Penstemon heterodoxus var. heterodoxus,Vascular Plant,Sierra Beardtongue,Least concern,134
Yosemite,Penstemon heterophyllus var. purdyi,Vascular Plant,Purdy's Penstemon,Least concern,140
Yosemite,Penstemon humilis,Vascular Plant,Low Beardtongue,Least concern,181
Yosemite,Penstemon laevigatus,Vascular Plant,Smooth Beardtongue,Least concern,160
Yosemite,Penstemon montanus var. montanus,Vascular Plant,Cordroot Beardtongue,Least concern,132
Yosemite,Penstemon procerus,Vascular Plant,Littleflower Penstemon,Least concern,121
Yosemite,Penstemon procerus var. formosus,Vascular Plant,Pincushion Beardtongue,Least concern,146
Yosemite,Penstemon radicosus,Vascular Plant,Matroot Penstemon,Least concern,134
Yosemite,Penstemon roezlii,Vascular Plant,Roezl's Penstemon,Least concern,120
Yosemite,Penstemon rostriflorus,Vascular Plant,Beaked Beardtongue,Least concern,138
Yosemite,Penstemon rydbergii var. oreocharis,Vascular Plant,Herbaceous Penstemon,Least concern,153
Yosemite,Penstemon rydbergii var. rydbergii,Vascular Plant,Swollen Penstemon,Least concern,142
Yosemite,Penstemon smallii,Vascular Plant,Small's Beardtongue,Least concern,102
Yosemite,Penstemon speciosus,Vascular Plant,Prairie-Clover,Least concern,130
Yosemite,Penstemon whippleanus,Vascular Plant,Dark Beardtongue,Least concern,167
Yosemite,Pentagramma pallida,Vascular Plant,Pale Silverback Fern,Least concern,180
Yosemite,Pentagramma triangularis ssp. triangularis,Vascular Plant,Goldback Fern,Least concern,162
Yosemite,Pentaphylloides floribunda,Vascular Plant,Shrubby Cinquefoil,Least concern,164
